        7275   7275.00000       7275.00000      -6.32266775E-02   347.430115       950.392456       54.2434883       1.40129846E-45
        7276   7276.00000       7276.00000       6.33620378E-03   348.224518       14.9731102       54.2083664       1.40129846E-45
        7277   7277.00000       7277.00000       7.20049860E-03   348.831970       3.54321599       54.1905670       1.40129846E-45
        7278   7278.00000       7278.00000       6.36213506E-03   349.392731       14.9105911       54.1457291       1.40129846E-45
        7279   7279.00000       7279.00000       1.04046278E-02   349.673096      -39.0435333       54.1084099       1.40129846E-45
        7280   7280.00000       7280.00000       2.31825025E-03   350.000214       69.0487289       54.0636330       1.40129846E-45
        7281   7281.00000       7281.00000       2.13785879E-02   350.374023      -185.123871       54.0263786       1.40129846E-45
        8285   8285.00000       8285.00000       6.33749831E-03   339.766571       12.8387032       54.6446381       1.40129846E-45
        8286   8286.00000       8286.00000       6.99102227E-03   340.233826       3.98265719       54.6257019       1.40129846E-45
        8287   8287.00000       8287.00000       6.90645073E-03   340.701141       5.27430153       54.6067924       1.40129846E-45
        8288   8288.00000       8288.00000       7.33883213E-03   341.215179     -0.504398346       54.5803223       1.40129846E-45
        8289   8289.00000       8289.00000       4.97535849E-03   341.682434       31.9562550       54.5518913       1.40129846E-45
        8290   8290.00000       8290.00000       4.17985581E-03   342.196472       42.9215355       54.5255203       1.40129846E-45
        8291   8291.00000       8291.00000      -2.81691132E-03   342.570312       138.424652       54.4992561       1.40129846E-45
        8292   8292.00000       8292.00000      -1.24301284E-03   342.850677       116.941704       54.4806175       1.40129846E-45
        8293   8293.00000       8293.00000      -3.34288809E-04   343.177765       104.551865       54.4447975       1.40129846E-45
        8294   8294.00000       8294.00000       2.95381574E-03   343.458160       59.8120346       54.4187050       1.40129846E-45
        8295   8295.00000       8295.00000      -1.85049157E-05   343.598328       100.251663       54.4002571       1.40129846E-45
        8296   8296.00000       8296.00000      -5.57347313E-02   343.785248       857.574158       54.3721542       1.40129846E-45
        8297   8297.00000       8297.00000      -5.90261221E-02   343.925446       901.985352       54.3462334       1.40129846E-45
